date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,token
2015-07-08,3651.06,3762.62,3663.04,3612.25,5814671.0,-264.96,-6.75,3916.7,4154.378,4607.662,5590619.4,5172514.7,4621961.65,0
2015-07-07,3877.85,3960.64,3928.0,3743.62,6793850.0,-70.54,-1.76,4034.696,4276.087,4690.383,5291128.0,5025686.3,4616441.72,0
2015-07-06,4218.27,4218.27,3998.54,3832.47,6480945.5,112.62,2.9,4143.696,4361.896,4761.67,4986448.6,4711389.25,4595405.85,0
2015-07-03,4017.2,4164.63,3885.92,3785.9,4293008.5,-222.08,-5.41,4182.298,4425.747,4823.271,4741584.5,4421399.45,4544339.18,0
2015-07-02,4287.73,4312.19,4108.0,4000.06,4570622.0,-145.02,-3.41,4272.352,4530.21,4888.046,4776262.4,4356494.43,4571072.38,0
2015-07-01,4408.98,4526.13,4253.02,4235.7,4317214.0,-219.98,-4.92,4392.056,4633.293,4939.825,4754410.0,4296556.4,4549670.41,0
2015-06-30,4161.07,4475.77,4473.0,4016.01,5270453.0,281.45,6.71,4517.478,4714.473,4985.268,4760244.6,4276510.65,4540296.31,0
2015-06-29,4446.84,4451.17,4191.55,4000.93,5256625.0,-144.64,-3.34,4580.096,4789.29,5015.427,4436329.9,4225211.05,4485525.54,0
2015-06-26,4573.87,4650.19,4336.19,4278.68,4466398.0,-370.33,-7.87,4669.196,4903.646,5047.891,4101214.4,4129679.95,4436633.71,0
2015-06-25,4906.24,4919.26,4706.52,4667.22,4461360.0,-173.61,-3.56,4788.068,5000.686,5072.781,3936726.45,4075378.9,4499228.34,0
2015-06-24,4811.59,4883.73,4880.13,4744.31,4346387.0,94.04,1.97,4874.53,5060.945,5096.527,3838702.8,4071408.6,4511559.71,0
2015-06-23,4641.42,4786.96,4786.09,4455.33,3650879.5,149.04,3.21,4911.468,5104.679,5112.467,3792776.7,4207197.15,4538215.04,0
2015-06-19,4847.06,4910.45,4637.05,4634.69,3581047.5,-293.5,-5.95,4998.483,5161.445,5128.137,4014092.2,4479422.45,4588539.36,0
2015-06-18,5107.69,5121.22,4930.55,4926.43,3643958.25,-208.28,-4.05,5138.096,5220.795,5143.851,4158145.5,4667278.9,4637410.34,0
2015-06-17,5072.31,5158.37,5138.83,4949.29,3971241.75,74.01,1.46,5213.304,5245.881,5139.372,4214031.35,4785650.33,4607739.69,0
2015-06-16,5165.02,5204.3,5064.82,5015.26,4116756.5,-156.35,-3.0,5247.361,5246.357,5120.177,4304114.4,4802784.43,4590767.97,0
2015-06-15,5354.014,5362.452,5221.167,5207.308,4757457.0,-113.948,-2.14,5297.889,5256.062,5103.497,4621617.6,4804081.97,4542323.13,0
2015-06-12,5329.278,5351.648,5335.115,5283.086,4301314.0,28.525,0.54,5324.406,5241.564,5071.196,4944752.7,4745840.03,4439040.53,0
2015-06-11,5305.141,5329.295,5306.59,5248.163,3923387.5,-2.522,-0.05,5303.493,5192.135,5035.313,5176412.3,4743587.47,4388190.41,0
2015-06-10,5254.304,5374.83,5309.112,5209.68,4421657.0,-8.349,-0.16,5278.458,5144.877,5005.023,5357269.3,4923077.78,4360883.61,0
2015-06-09,5379.47,5380.426,5317.461,5251.208,5704272.5,-36.29,-0.68,5245.354,5132.109,4975.489,5301454.45,4951710.83,4325165.97,0
2015-06-08,5259.408,5370.609,5353.751,5202.595,6373132.5,123.199,2.35,5214.236,5120.255,4946.987,4986546.35,4869232.93,4228479.3,0
2015-06-05,5254.905,5288.34,5230.552,5104.178,5459612.0,49.136,0.95,5158.721,5094.829,4913.826,4546927.35,4697656.28,4096741.89,0
2015-06-04,5156.012,5194.233,5181.416,4863.465,4827672.5,37.826,0.73,5080.777,5066.907,4880.219,4310762.65,4607541.78,3974965.28,0
2015-06-03,5176.597,5186.967,5143.59,5059.495,4142582.75,-18.28,-0.35,5011.295,5032.863,4844.652,4488886.25,4429829.05,3882461.25,0
2015-06-02,5091.272,5162.556,5161.87,5047.081,4129732.0,85.691,1.69,5018.864,4993.996,4815.139,4601967.2,4378751.53,3863368.96,0
2015-06-01,4862.756,5079.319,5076.179,4835.774,4175037.5,235.35,4.86,5026.273,4950.931,4786.887,4751919.5,4280564.28,3887092.19,0
2015-05-29,4839.53,4924.303,4840.829,4665.521,4278788.5,6.822,0.14,5030.937,4900.828,4772.466,4848385.2,4132241.03,3867262.24,0
2015-05-28,5174.101,5213.183,4834.007,4831.329,5718290.5,-347.427,-6.71,5053.038,4878.492,4767.918,4904320.9,4032793.35,3853186.54,0
2015-05-27,5216.17,5226.844,5181.434,5126.861,4707987.5,-17.484,-0.34,5054.432,4865.169,4764.934,4370771.85,3798689.45,3764800.5,0
2015-05-26,5140.798,5199.295,5198.918,5063.146,4879493.5,99.423,1.95,4969.129,4818.869,4742.956,4155535.85,3698621.13,3833720.4,0
2015-05-25,4949.11,5099.839,5099.495,4949.11,4657366.0,148.16,2.99,4875.589,4773.719,4723.389,3809209.05,3587725.68,3846284.0,0
2015-05-22,4895.925,4951.991,4951.335,4870.598,4558467.0,110.359,2.28,4770.718,4732.823,4703.547,3416096.85,3495827.5,3853492.18,0
2015-05-21,4768.689,4841.615,4840.976,4746.029,3050545.25,86.057,1.81,4703.945,4693.53,4693.025,3161265.8,3342388.78,3874284.3,0
2015-05-20,4751.572,4843.1,4754.919,4745.21,3631807.5,23.697,0.5,4675.906,4656.441,4687.966,3226607.05,3335093.45,3979863.94,0
2015-05-19,4577.637,4740.005,4731.222,4577.637,3147859.5,156.082,3.41,4668.609,4636.282,4681.179,3241706.4,3347986.4,4043431.06,0
2015-05-18,4582.058,4623.383,4575.14,4565.061,2691805.0,-42.33,-0.92,4671.849,4622.843,4670.714,3366242.3,3493620.1,4229257.64,0
2015-05-15,4690.755,4690.755,4617.47,4592.05,3284311.75,-83.308,-1.77,4694.927,4644.103,4671.763,3575558.15,3602283.45,4371068.71,0
2015-05-14,4717.955,4735.284,4700.778,4670.168,3377251.5,-17.658,-0.37,4683.114,4657.345,4666.567,3523511.75,3673579.73,4418155.0,0
2015-05-13,4746.713,4758.002,4718.436,4678.845,3707304.25,-28.985,-0.61,4636.976,4664.7,4650.554,3443579.85,3730911.55,4485369.5,0
2015-05-12,4692.122,4748.004,4747.421,4660.016,3770539.0,56.889,1.21,4603.955,4667.042,4636.541,3454266.4,3968819.68,4517220.36,0
2015-05-11,4582.091,4690.954,4690.532,4535.149,3738384.25,132.128,2.9,4573.838,4673.059,4620.224,3620997.9,4104842.33,4545769.94,0
2015-05-08,4515.554,4559.058,4558.404,4445.592,3024079.75,88.315,1.98,4593.28,4674.27,4602.918,3629008.75,4211156.85,4532945.81,0
2015-05-07,4520.818,4546.338,4470.089,4467.459,2977592.0,-83.238,-1.83,4631.576,4692.519,4588.105,3823647.7,4406179.83,4601591.78,0
2015-05-06,4626.231,4700.909,4553.327,4511.761,3760737.0,-43.51,-0.95,4692.423,4719.492,4579.39,4018243.25,4624634.43,4682050.53,0
2015-05-05,4785.192,4785.192,4596.837,4572.983,4604196.5,-190.904,-3.99,4730.13,4726.075,4564.726,4483372.95,4738875.72,4701695.0,0
2015-05-04,4757.637,4795.915,4787.741,4699.398,3778438.5,37.855,0.8,4772.281,4718.584,4543.411,4588686.75,4964895.18,4632137.06,0
2015-04-30,4788.412,4818.725,4749.886,4749.485,3997274.5,-24.44,-0.51,4755.261,4699.423,4510.263,4793304.95,5139853.97,4612750.38,0
2015-04-29,4722.903,4797.927,4774.326,4695.793,3950569.75,32.465,0.69,4753.462,4675.789,4478.964,4988711.95,5162730.28,4577643.08,0
2015-04-28,4811.319,4839.078,4741.861,4703.567,6086385.5,-65.731,-1.37,4746.56,4636.408,4442.807,5231025.6,5239827.45,4598147.41,0
2015-04-27,4753.871,4810.485,4807.592,4735.31,5130765.5,104.951,2.23,4722.021,4606.04,4410.123,4994378.5,5065621.05,4507976.64,0
2015-04-24,4682.626,4730.43,4702.641,4618.318,4801529.5,-38.251,-0.81,4664.886,4567.388,4368.329,5341103.6,4986697.55,4400816.4,0
2015-04-23,4764.481,4782.044,4740.892,4693.967,4974309.5,1.078,0.02,4643.585,4531.566,4330.696,5486403.0,4854734.78,4334118.09,0
2015-04-22,4637.055,4740.933,4739.814,4632.589,5162138.0,120.65,2.61,4598.116,4483.69,4290.672,5336748.6,4797003.72,4275387.04,0
2015-04-21,4520.461,4620.058,4619.164,4504.558,4903150.0,97.245,2.15,4526.256,4439.289,4252.334,5248629.3,4739466.63,4251570.79,0
2015-04-20,4615.034,4671.168,4521.919,4492.6,6864391.0,-74.217,-1.61,4490.06,4403.377,4219.979,5136863.6,4664514.28,4201973.25,0
2015-04-17,4578.679,4630.27,4596.136,4553.904,5528026.5,82.59,1.83,4469.89,4368.239,4188.512,4632291.5,4299378.95,4059662.48,0
2015-04-16,4355.491,4513.765,4513.546,4335.63,4226037.5,133.033,3.04,4419.546,4321.103,4150.692,4223066.55,4085646.78,3979034.96,0
2015-04-15,4439.314,4475.997,4380.513,4379.609,4721541.5,-57.671,-1.3,4369.265,4282.138,4117.317,4257258.85,3992555.88,3975328.09,0
2015-04-14,4432.126,4474.353,4438.184,4385.908,4344321.5,17.111,0.39,4352.323,4249.207,4086.148,4230303.95,3956467.38,3925063.85,0
2015-04-13,4394.047,4432.024,4421.073,4361.589,4341530.5,76.657,1.76,4316.695,4214.207,4049.522,4192164.95,3950332.23,3845566.93,0
2015-04-10,4249.383,4351.687,4344.416,4231.196,3481901.75,82.278,1.93,4266.588,4169.269,4009.351,3966466.4,3814935.25,3751922.79,0
2015-04-09,4316.958,4332.166,4262.138,4212.611,4396999.0,-33.665,-0.78,4222.66,4129.827,3971.773,3948227.0,3813501.4,3710660.01,0
2015-04-08,4277.45,4304.78,4295.803,4204.826,4586767.0,35.759,0.84,4195.011,4097.655,3934.898,3727852.9,3753770.35,3585283.98,0
2015-04-07,4213.894,4260.471,4260.044,4197.019,4153626.5,89.506,2.15,4146.091,4065.379,3896.139,3682630.8,3763674.95,3453079.46,0
2015-04-03,4104.672,4170.558,4170.538,4092.383,3213037.75,45.762,1.11,4111.718,4036.581,3860.024,3708499.5,3739432.23,3362368.33,0
2015-04-02,4149.946,4156.842,4124.776,4068.649,3390704.75,0.881,0.02,4071.95,4008.784,3825.423,3663404.1,3819946.0,3292475.47,0
2015-04-01,4057.501,4139.499,4123.895,4046.939,3295128.5,72.691,1.79,4036.995,3980.281,3794.002,3678775.8,3872423.15,3231694.63,0
2015-03-31,4138.885,4166.018,4051.204,4037.771,4360656.5,-36.974,-0.9,4000.298,3952.496,3764.348,3779687.8,3958100.3,3166770.19,0
2015-03-30,3999.024,4101.651,4088.178,3999.024,4282970.0,116.481,2.93,3984.666,3923.088,3737.183,3844719.1,3893660.33,3079670.62,0
2015-03-27,3957.542,3993.032,3971.697,3932.87,2987560.75,21.698,0.55,3961.443,3884.838,3712.837,3770364.95,3740801.63,2989610.18,0
2015-03-26,3921.745,3991.997,3949.999,3892.878,3467563.25,9.587,0.24,3945.618,3849.434,3692.894,3976487.9,3688910.33,2951625.37,0
2015-03-25,3961.578,3980.716,3940.412,3913.988,3799688.5,-32.634,-0.82,3923.566,3813.718,3673.709,4066070.5,3607818.63,2892911.43,0
2015-03-24,3980.066,3989.858,3973.046,3883.782,4685813.0,0.985,0.03,3904.695,3772.142,3650.625,4136512.8,3416797.6,2785696.68,0
2015-03-23,3923.083,3972.296,3972.061,3922.21,3911199.25,79.487,2.04,3861.51,3726.899,3628.089,3942601.55,3142483.96,2634070.19,0
2015-03-20,3852.492,3916.863,3892.574,3832.416,4018175.5,52.835,1.38,3808.232,3683.468,3604.46,3711238.3,2985304.44,2521330.89,0
2015-03-19,3851.249,3859.126,3839.739,3809.706,3915476.25,-6.316,-0.16,3753.249,3642.062,3583.323,3401332.75,2765004.94,2420967.11,0
2015-03-18,3769.086,3846.055,3846.055,3763.848,4151900.0,88.933,2.37,3703.87,3607.723,3563.479,3149566.75,2590966.11,2303234.14,0
2015-03-17,3733.961,3762.575,3757.122,3716.809,3716256.75,51.451,1.39,3639.589,3576.199,3542.883,2697082.4,2375440.09,2167946.03,0
2015-03-16,3641.773,3705.739,3705.671,3621.119,2754383.0,88.014,2.43,3592.287,3551.277,3525.374,2342366.37,2265680.91,2061787.73,0
2015-03-13,3604.671,3641.392,3617.657,3594.742,2468647.75,24.813,0.69,3558.703,3540.837,3507.386,2259370.57,2238418.74,2010245.49,0
2015-03-12,3557.686,3603.341,3592.844,3536.534,2656646.25,68.191,1.94,3530.876,3536.355,3492.125,2128677.12,2214340.41,1983145.2,0
2015-03-11,3524.575,3568.916,3524.653,3512.218,1889478.25,4.042,0.12,3511.576,3533.7,3480.83,2032365.47,2178004.24,1975528.19,0
2015-03-10,3523.64,3551.205,3520.611,3511.985,1942676.62,-17.139,-0.48,3512.809,3529.108,3474.685,2053797.77,2154595.76,1976706.45,0
2015-03-09,3449.696,3546.705,3537.75,3417.486,2339404.0,59.23,1.7,3510.267,3529.279,3470.527,2188995.45,2125656.41,1975995.67,0
2015-03-06,3501.184,3516.243,3478.52,3472.392,1815180.5,-17.824,-0.51,3522.97,3525.452,3461.338,2217466.9,2057357.35,1956617.32,0
2015-03-05,3513.249,3517.083,3496.344,3467.676,2175088.0,-34.478,-0.98,3541.835,3524.583,3459.131,2300003.7,2076929.28,1964097.88,0
2015-03-04,3514.667,3540.912,3530.822,3497.172,1996639.75,22.922,0.65,3555.825,3519.236,3458.404,2323643.0,2015502.16,1961152.9,0
2015-03-03,3579.315,3579.315,3507.9,3504.201,2618665.0,-93.365,-2.59,3545.406,3509.566,3458.129,2255393.75,1960451.96,1969431.03,0
2015-03-02,3603.452,3608.691,3601.265,3566.527,2481761.25,28.422,0.8,3548.291,3499.471,3461.48,2062317.37,1857894.55,1982332.36,0
2015-02-27,3565.233,3594.813,3572.843,3560.455,2227864.5,6.548,0.18,3527.934,3473.936,3461.816,1897247.8,1782072.25,1978127.4,0
2015-02-26,3473.713,3569.33,3566.295,3456.871,2293284.5,87.566,2.52,3507.331,3447.894,3461.761,1853854.85,1751949.99,2006820.26,0
2015-02-25,3529.55,3529.55,3478.729,3463.955,1655393.5,-43.593,-1.24,3482.647,3427.959,3461.827,1707361.33,1773052.14,2026582.84,0
2015-02-17,3511.544,3536.82,3522.322,3511.093,1653283.12,22.839,0.65,3473.726,3420.263,3465.335,1665510.18,1798817.14,2112777.26,0
2015-02-16,3473.289,3504.475,3499.483,3466.607,1656413.38,29.655,0.85,3450.65,3411.775,3459.03,1653471.73,1826334.93,2179034.72,0
2015-02-13,3458.827,3509.505,3469.828,3452.079,2010899.75,26.954,0.78,3419.938,3397.223,3451.813,1666896.7,1855877.29,2260966.69,0
2015-02-12,3435.361,3453.582,3442.874,3405.627,1560816.88,8.75,0.26,3388.456,3393.679,3460.079,1650045.13,1851266.48,2301762.51,0
2015-02-11,3415.977,3445.655,3434.124,3412.136,1446137.75,27.181,0.8,3373.271,3397.571,3468.141,1838742.95,1906803.64,2342627.84,0
2015-02-10,3345.077,3407.18,3406.943,3339.548,1593090.88,61.022,1.82,3366.8,3406.691,3471.556,1932124.1,1978410.09,2368327.21,0
2015-02-09,3305.734,3376.526,3345.921,3298.597,1723538.25,33.501,1.01,3372.9,3423.49,3476.911,1999198.13,2106770.17,2382249.65,0
2015-02-06,3352.33,3374.051,3312.42,3285.935,1926641.88,-54.526,-1.62,3374.508,3449.697,3485.294,2044857.88,2174182.55,2429356.32,0
2015-02-05,3487.951,3487.951,3366.946,3366.862,2504306.0,-34.822,-1.02,3398.902,3475.628,3497.009,2052487.82,2261690.54,2508015.57,0
2015-02-04,3446.144,3476.817,3401.768,3399.565,1913043.5,-35.677,-1.04,3421.872,3495.695,3506.625,1974864.32,2280113.54,2530301.79,0
2015-02-03,3388.602,3441.709,3437.445,3360.717,1928461.0,83.485,2.49,3446.583,3510.406,3518.726,2024696.07,2426737.39,2594745.23,0
2015-02-02,3360.193,3407.256,3353.96,3347.085,1951837.0,-80.43,-2.34,3474.08,3506.284,3528.907,2214342.22,2531734.51,2708803.28,0
2015-01-30,3496.885,3514.217,3434.39,3431.936,1964791.62,-47.408,-1.36,3524.885,3506.403,3543.286,2303507.22,2666056.09,2836810.48,0
2015-01-29,3474.915,3505.582,3481.798,3453.901,2116188.5,-43.525,-1.24,3552.354,3526.479,3548.251,2470893.25,2752258.55,2911538.27,0
2015-01-28,3547.239,3583.312,3525.323,3512.393,2162202.25,-49.608,-1.39,3569.517,3538.711,3547.039,2585362.75,2778452.05,2969845.79,0
2015-01-27,3614.038,3616.258,3574.931,3510.017,2876691.75,-33.054,-0.92,3574.229,3536.421,3543.546,2828778.7,2758244.34,3074243.2,0
2015-01-26,3580.118,3611.617,3607.985,3559.376,2397662.0,36.253,1.01,3538.487,3530.332,3537.091,2849126.8,2657729.12,3122715.67,0
2015-01-23,3582.088,3627.806,3571.732,3548.626,2801721.75,4.119,0.12,3487.921,3520.891,3523.463,3028604.95,2684530.1,3157732.35,0
2015-01-22,3551.052,3576.756,3567.613,3520.053,2688536.0,18.728,0.53,3500.604,3518.39,3506.396,3033623.85,2754340.6,3176371.05,0
2015-01-21,3420.491,3557.794,3548.885,3409.43,3379282.0,152.663,4.5,3507.906,3517.555,3494.261,2971541.35,2780490.05,3226812.3,0
2015-01-20,3336.793,3419.204,3396.222,3325.681,2978432.25,41.067,1.22,3498.613,3527.046,3486.541,2687709.97,2762753.07,3332749.02,0
2015-01-19,3414.013,3497.252,3355.155,3330.981,3295052.75,-279.991,-7.7,3522.177,3551.529,3485.888,2466331.45,2885872.05,3389433.21,0
2015-01-16,3616.248,3662.158,3635.146,3601.258,2826816.25,31.025,0.86,3553.861,3580.168,3485.427,2340455.25,3007564.87,3402665.67,0
2015-01-15,3501.719,3604.121,3604.121,3482.27,2378123.5,101.698,2.9,3536.177,3570.024,3471.699,2475057.35,3070818.0,3485395.24,0
2015-01-14,3522.907,3547.242,3502.423,3471.56,1960125.12,-11.617,-0.33,3527.204,3555.367,3456.663,2589438.75,3161239.52,3545550.99,0
2015-01-13,3506.451,3550.158,3514.04,3494.768,1871539.62,0.464,0.01,3555.478,3550.67,3442.404,2837796.17,3390242.06,3592641.64,0
2015-01-12,3531.515,3560.527,3513.576,3461.322,2665671.75,-33.147,-0.94,3580.881,3543.85,3426.363,3305412.65,3587702.23,3649597.33,0
2015-01-09,3547.574,3689.753,3546.723,3536.395,3499826.75,-12.536,-0.35,3606.474,3526.034,3409.835,3674674.5,3630934.6,3699859.59,0
2015-01-08,3650.073,3659.945,3559.259,3552.1,2950030.5,-84.531,-2.32,3603.871,3494.401,3393.576,3666578.65,3598401.5,3737377.6,0
2015-01-07,3620.924,3671.19,3643.79,3601.698,3201912.25,2.731,0.07,3583.53,3470.967,3370.959,3733040.3,3673134.55,3906313.35,0
2015-01-06,3608.428,3683.226,3641.059,3587.231,4209622.0,-0.482,-0.01,3545.863,3446.036,3351.413,3942687.95,3902744.98,3988448.91,0
2015-01-05,3566.089,3669.042,3641.541,3551.51,4511981.0,107.836,3.05,3506.819,3420.247,3336.169,3869991.8,3892994.38,3976808.22,0
2014-12-31,3462.389,3542.34,3533.705,3452.498,3459347.5,76.151,2.2,3445.594,3390.686,3319.204,3587194.7,3797766.48,3947076.4,0
2014-12-30,3450.814,3491.826,3457.554,3422.174,3282338.75,2.099,0.06,3384.93,3373.375,3306.586,3530224.35,3899972.48,3975766.34,0
2014-12-29,3502.183,3524.28,3455.455,3405.836,4250150.5,9.616,0.28,3358.404,3357.96,3297.15,3613228.8,3929862.45,4019105.56,0
2014-12-26,3343.64,3453.338,3445.839,3335.012,3846141.25,110.42,3.31,3346.21,3334.137,3286.597,3862802.0,3795041.23,4003702.57,0
2014-12-25,3254.48,3335.779,3335.419,3226.322,3097995.5,105.034,3.25,3333.675,3308.876,3275.222,3915996.95,3711492.43,4014956.95,0
2014-12-24,3332.146,3340.357,3230.385,3188.495,3174495.75,-94.539,-2.84,3335.777,3293.635,3270.592,4008338.25,3768784.58,4085492.44,0
2014-12-23,3358.798,3431.779,3324.924,3316.913,3697361.0,-69.557,-2.05,3361.819,3292.751,3273.942,4269720.6,3876353.7,4161408.83,0
2014-12-22,3396.251,3455.207,3394.481,3357.661,5498016.5,11.314,0.33,3357.515,3270.95,3269.307,4246496.1,4139492.15,4203595.0,0
2014-12-19,3345.629,3397.183,3383.167,3280.916,4112116.0,37.24,1.11,3322.064,3256.79,3256.79,3727280.45,4074152.85,4074152.85,0
2014-12-18,3359.09,3393.711,3345.927,3322.229,3559702.0,-14.671,-0.44,3284.076,3242.748,3242.748,3506987.9,4069934.72,4069934.72,0
2014-12-17,3325.82,3368.194,3360.598,3275.736,4481407.5,57.196,1.73,3251.493,3229.851,3229.851,3529230.9,4133713.81,4133713.81,0
2014-12-16,3221.358,3303.402,3303.402,3207.688,3581238.5,86.174,2.68,3223.683,3211.173,3211.173,3482986.8,4084043.29,4084043.29,0
2014-12-15,3176.829,3226.221,3217.228,3143.297,2901938.25,24.001,0.75,3184.385,3195.801,3195.801,4032488.2,4167844.08,4167844.08,0
2014-12-12,3182.923,3239.447,3193.227,3167.928,3010653.25,10.215,0.32,3191.516,3191.516,3191.516,4421025.25,4421025.25,4421025.25,0
2014-12-11,3185.161,3254.424,3183.012,3158.443,3670917.0,-38.534,-1.2,3191.088,3191.088,3191.088,4773618.25,4773618.25,4773618.25,0
2014-12-10,3120.212,3229.047,3221.546,3058.191,4250187.0,114.633,3.69,3193.78,3193.78,3193.78,5141185.33,5141185.33,5141185.33,0
2014-12-09,3233.097,3387.827,3106.913,3074.516,6328745.5,-145.968,-4.49,3179.897,3179.897,3179.897,5586684.5,5586684.5,5586684.5,0
2014-12-08,3108.272,3270.881,3252.881,3075.7,4844623.5,127.996,4.1,3252.881,3252.881,3252.881,4844623.5,4844623.5,4844623.5,0
